"Plot Title: baro_haiku"
"#","Date Time, GMT-10:00","Abs Pres, psi (LGR S/N: 21734658, SEN S/N: 21734658)","Temp, °F (LGR S/N: 21734658, SEN S/N: 21734658)"
48,04/24/23 10:45:00 AM,14.3173,81.090
49,04/24/23 11:00:00 AM,14.3178,81.442
50,04/24/23 11:15:00 AM,14.3149,81.797
51,04/24/23 11:30:00 AM,14.3120,81.975
52,04/24/23 11:45:00 AM,14.3087,81.975
53,04/24/23 12:00:00 PM,14.3064,82.686
54,04/24/23 12:15:00 PM,14.3049,82.864
55,04/24/23 12:30:00 PM,14.3023,81.975
56,04/24/23 12:45:00 PM,14.2990,80.735
57,04/24/23 01:00:00 PM,14.2962,79.853
58,04/24/23 01:15:00 PM,14.2943,79.678
59,04/24/23 01:30:00 PM,14.2893,79.502
60,04/24/23 01:45:00 PM,14.2896,79.678
61,04/24/23 02:00:00 PM,14.2865,79.853
62,04/24/23 02:15:00 PM,14.2903,80.206
63,04/24/23 02:30:00 PM,14.2907,80.559
64,04/24/23 02:45:00 PM,14.2896,80.911
65,04/24/23 03:00:00 PM,14.2933,81.266
66,04/24/23 03:15:00 PM,14.2935,81.442
67,04/24/23 03:30:00 PM,14.2923,81.797
68,04/24/23 03:45:00 PM,14.2943,82.152
69,04/24/23 04:00:00 PM,14.2946,82.330
70,04/24/23 04:15:00 PM,14.2948,82.508
71,04/24/23 04:30:00 PM,14.2951,82.686
72,04/24/23 04:45:00 PM,14.2952,82.864
73,04/24/23 05:00:00 PM,14.2955,83.043
74,04/24/23 05:15:00 PM,14.3003,83.043
75,04/24/23 05:30:00 PM,14.2999,82.686
76,04/24/23 05:45:00 PM,14.2990,81.975
77,04/24/23 06:00:00 PM,14.3030,81.266
78,04/24/23 06:15:00 PM,14.3054,80.559
79,04/24/23 06:30:00 PM,14.3043,79.853
80,04/24/23 06:45:00 PM,14.3065,79.151
81,04/24/23 07:00:00 PM,14.3055,78.449
82,04/24/23 07:15:00 PM,14.3074,77.574
83,04/24/23 07:30:00 PM,14.3112,76.876
84,04/24/23 07:45:00 PM,14.3087,76.354
85,04/24/23 08:00:00 PM,14.3097,76.006
86,04/24/23 08:15:00 PM,14.3138,75.484
87,04/24/23 08:30:00 PM,14.3132,75.139
88,04/24/23 08:45:00 PM,14.3158,74.791
89,04/24/23 09:00:00 PM,14.3155,74.619
90,04/24/23 09:15:00 PM,14.3171,74.619
91,04/24/23 09:30:00 PM,14.3206,74.791
92,04/24/23 09:45:00 PM,14.3226,74.964
93,04/24/23 10:00:00 PM,14.3226,74.964
94,04/24/23 10:15:00 PM,14.3209,74.964
95,04/24/23 10:30:00 PM,14.3226,74.964
96,04/24/23 10:45:00 PM,14.3206,74.791
97,04/24/23 11:00:00 PM,14.3190,74.791
98,04/24/23 11:15:00 PM,14.3190,74.791
99,04/24/23 11:30:00 PM,14.3203,74.619
100,04/24/23 11:45:00 PM,14.3184,74.446
101,04/25/23 12:00:00 AM,14.3168,74.446
102,04/25/23 12:15:00 AM,14.3116,74.271
103,04/25/23 12:30:00 AM,14.3081,74.098
104,04/25/23 12:45:00 AM,14.3097,74.098
105,04/25/23 01:00:00 AM,14.3045,73.926
106,04/25/23 01:15:00 AM,14.3026,73.753
107,04/25/23 01:30:00 AM,14.3007,73.580
108,04/25/23 01:45:00 AM,14.3023,73.580
109,04/25/23 02:00:00 AM,14.3036,73.407
110,04/25/23 02:15:00 AM,14.2971,73.407
111,04/25/23 02:30:00 AM,14.2952,73.234
112,04/25/23 02:45:00 AM,14.2949,73.062
113,04/25/23 03:00:00 AM,14.2916,73.062
114,04/25/23 03:15:00 AM,14.2897,72.891
115,04/25/23 03:30:00 AM,14.2894,72.718
116,04/25/23 03:45:00 AM,14.2894,72.718
117,04/25/23 04:00:00 AM,14.2890,72.545
118,04/25/23 04:15:00 AM,14.2923,72.545
119,04/25/23 04:30:00 AM,14.2919,72.372
120,04/25/23 04:45:00 AM,14.2936,72.372
121,04/25/23 05:00:00 AM,14.2948,72.199
122,04/25/23 05:15:00 AM,14.2948,72.199
123,04/25/23 05:30:00 AM,14.2981,72.199
124,04/25/23 05:45:00 AM,14.2994,72.028
125,04/25/23 06:00:00 AM,14.3042,72.028
126,04/25/23 06:15:00 AM,14.3010,72.028
127,04/25/23 06:30:00 AM,14.3026,72.028
128,04/25/23 06:45:00 AM,14.3058,72.028
129,04/25/23 07:00:00 AM,14.3074,72.028
130,04/25/23 07:15:00 AM,14.3106,72.028
131,04/25/23 07:30:00 AM,14.3139,72.028
132,04/25/23 07:45:00 AM,14.3174,72.199
133,04/25/23 08:00:00 AM,14.3174,72.199
134,04/25/23 08:15:00 AM,14.3194,72.372
135,04/25/23 08:30:00 AM,14.3178,72.372
136,04/25/23 08:45:00 AM,14.3213,72.545
137,04/25/23 09:00:00 AM,14.3200,72.718
138,04/25/23 09:15:00 AM,14.3175,73.062
139,04/25/23 09:30:00 AM,14.3213,73.407
140,04/25/23 09:45:00 AM,14.3255,73.926
141,04/25/23 10:00:00 AM,14.3229,74.271
142,04/25/23 10:15:00 AM,14.3219,74.619
143,04/25/23 10:30:00 AM,14.3209,74.964
144,04/25/23 10:45:00 AM,14.3186,75.484
145,04/25/23 11:00:00 AM,14.3175,75.832
146,04/25/23 11:15:00 AM,14.3181,76.181
147,04/25/23 11:30:00 AM,14.3190,76.703
148,04/25/23 11:45:00 AM,14.3146,77.050
149,04/25/23 12:00:00 PM,14.3136,77.400
150,04/25/23 12:15:00 PM,14.3080,77.923
151,04/25/23 12:30:00 PM,14.3101,78.274
152,04/25/23 12:45:00 PM,14.3077,78.800
153,04/25/23 01:00:00 PM,14.3052,79.326
154,04/25/23 01:15:00 PM,14.3059,79.853
155,04/25/23 01:30:00 PM,14.3019,80.382
156,04/25/23 01:45:00 PM,14.3055,80.735
157,04/25/23 02:00:00 PM,14.3028,81.090
158,04/25/23 02:15:00 PM,14.3030,81.266
159,04/25/23 02:30:00 PM,14.3016,81.442
160,04/25/23 02:45:00 PM,14.3001,81.621
161,04/25/23 03:00:00 PM,14.2985,81.621
162,04/25/23 03:15:00 PM,14.2969,81.621
163,04/25/23 03:30:00 PM,14.2935,81.442
164,04/25/23 03:45:00 PM,14.2951,81.442
165,04/25/23 04:00:00 PM,14.2981,81.266
166,04/25/23 04:15:00 PM,14.2980,81.090
167,04/25/23 04:30:00 PM,14.2896,80.911
168,04/25/23 04:45:00 PM,14.2910,80.735
169,04/25/23 05:00:00 PM,14.2926,80.735
170,04/25/23 05:15:00 PM,14.2993,80.911
171,04/25/23 05:30:00 PM,14.2985,80.382
172,04/25/23 05:45:00 PM,14.2993,79.678
173,04/25/23 06:00:00 PM,14.3001,79.151
174,04/25/23 06:15:00 PM,14.3010,78.624
175,04/25/23 06:30:00 PM,14.3017,78.098
176,04/25/23 06:45:00 PM,14.3026,77.574
177,04/25/23 07:00:00 PM,14.3036,77.225
178,04/25/23 07:15:00 PM,14.3096,76.876
179,04/25/23 07:30:00 PM,14.3090,76.528
180,04/25/23 07:45:00 PM,14.3103,76.354
181,04/25/23 08:00:00 PM,14.3115,76.006
182,04/25/23 08:15:00 PM,14.3128,75.832
183,04/25/23 08:30:00 PM,14.3141,75.659
184,04/25/23 08:45:00 PM,14.3186,75.484
185,04/25/23 09:00:00 PM,14.3215,75.312
186,04/25/23 09:15:00 PM,14.3229,75.139
187,04/25/23 09:30:00 PM,14.3274,74.964
188,04/25/23 09:45:00 PM,14.3271,74.791
189,04/25/23 10:00:00 PM,14.3265,74.446
190,04/25/23 10:15:00 PM,14.3245,74.271
191,04/25/23 10:30:00 PM,14.3258,74.098
192,04/25/23 10:45:00 PM,14.3258,74.098
193,04/25/23 11:00:00 PM,14.3239,73.926
194,04/25/23 11:15:00 PM,14.3204,73.753
195,04/25/23 11:30:00 PM,14.3187,73.753
196,04/25/23 11:45:00 PM,14.3184,73.580
197,04/26/23 12:00:00 AM,14.3149,73.407
198,04/26/23 12:15:00 AM,14.3129,73.234
199,04/26/23 12:30:00 AM,14.3165,73.407
200,04/26/23 12:45:00 AM,14.3116,73.407
201,04/26/23 01:00:00 AM,14.3133,73.407
202,04/26/23 01:15:00 AM,14.3081,73.234
203,04/26/23 01:30:00 AM,14.3065,73.234
204,04/26/23 01:45:00 AM,14.3049,73.234
205,04/26/23 02:00:00 AM,14.3013,73.062
206,04/26/23 02:15:00 AM,14.2997,73.062
207,04/26/23 02:30:00 AM,14.2962,72.891
208,04/26/23 02:45:00 AM,14.2929,72.891
209,04/26/23 03:00:00 AM,14.2897,72.891
210,04/26/23 03:15:00 AM,14.2910,72.718
211,04/26/23 03:30:00 AM,14.2890,72.545
212,04/26/23 03:45:00 AM,14.2890,72.545
213,04/26/23 04:00:00 AM,14.2887,72.372
214,04/26/23 04:15:00 AM,14.2900,72.199
215,04/26/23 04:30:00 AM,14.2900,72.199
216,04/26/23 04:45:00 AM,14.2897,72.028
217,04/26/23 05:00:00 AM,14.2881,72.028
218,04/26/23 05:15:00 AM,14.2877,71.856
219,04/26/23 05:30:00 AM,14.2910,71.856
220,04/26/23 05:45:00 AM,14.2922,71.683
221,04/26/23 06:00:00 AM,14.2955,71.683
222,04/26/23 06:15:00 AM,14.2967,71.512
223,04/26/23 06:30:00 AM,14.2993,71.168
224,04/26/23 06:45:00 AM,14.2972,70.995
225,04/26/23 07:00:00 AM,14.3009,71.168
226,04/26/23 07:15:00 AM,14.3041,71.168
227,04/26/23 07:30:00 AM,14.3096,71.512
228,04/26/23 07:45:00 AM,14.3116,71.683
229,04/26/23 08:00:00 AM,14.3152,71.856
230,04/26/23 08:15:00 AM,14.3174,72.199
231,04/26/23 08:30:00 AM,14.3162,72.372
232,04/26/23 08:45:00 AM,14.3181,72.545
233,04/26/23 09:00:00 AM,14.3171,72.891
234,04/26/23 09:15:00 AM,14.3178,73.234
235,04/26/23 09:30:00 AM,14.3187,73.753
236,04/26/23 09:45:00 AM,14.3178,74.098
237,04/26/23 10:00:00 AM,14.3203,74.619
238,04/26/23 10:15:00 AM,14.3177,74.964
239,04/26/23 10:30:00 AM,14.3183,75.312
240,04/26/23 10:45:00 AM,14.3202,75.484
241,04/26/23 11:00:00 AM,14.3189,75.659
242,04/26/23 11:15:00 AM,14.3175,75.832
243,04/26/23 11:30:00 AM,14.3144,75.832
244,04/26/23 11:45:00 AM,14.3115,76.006
245,04/26/23 12:00:00 PM,14.3084,76.181
246,04/26/23 12:15:00 PM,14.3023,76.354
247,04/26/23 12:30:00 PM,14.3029,76.703
248,04/26/23 12:45:00 PM,14.3017,77.050
249,04/26/23 01:00:00 PM,14.3004,77.225
250,04/26/23 01:15:00 PM,14.2985,77.050
251,04/26/23 01:30:00 PM,14.2951,76.876
252,04/26/23 01:45:00 PM,14.2948,76.703
253,04/26/23 02:00:00 PM,14.2935,76.876
254,04/26/23 02:15:00 PM,14.2914,76.703
255,04/26/23 02:30:00 PM,14.2882,76.703
256,04/26/23 02:45:00 PM,14.2898,76.703
257,04/26/23 03:00:00 PM,14.2853,76.876
258,04/26/23 03:15:00 PM,14.2823,77.050
259,04/26/23 03:30:00 PM,14.2845,77.400
260,04/26/23 03:45:00 PM,14.2845,77.400
261,04/26/23 04:00:00 PM,14.2829,77.400
262,04/26/23 04:15:00 PM,14.2778,77.225
263,04/26/23 04:30:00 PM,14.2791,77.050
264,04/26/23 04:45:00 PM,14.2819,76.703
265,04/26/23 05:00:00 PM,14.2832,76.528
266,04/26/23 05:15:00 PM,14.2829,76.354
267,04/26/23 05:30:00 PM,14.2842,76.181
268,04/26/23 05:45:00 PM,14.2871,76.006
269,04/26/23 06:00:00 PM,14.2865,75.659
270,04/26/23 06:15:00 PM,14.2875,75.312
271,04/26/23 06:30:00 PM,14.2919,74.964
272,04/26/23 06:45:00 PM,14.2929,74.619
273,04/26/23 07:00:00 PM,14.2971,74.271
274,04/26/23 07:15:00 PM,14.2997,73.926
275,04/26/23 07:30:00 PM,14.2994,73.753
276,04/26/23 07:45:00 PM,14.3007,73.580
277,04/26/23 08:00:00 PM,14.3016,73.234
278,04/26/23 08:15:00 PM,14.3029,73.062
279,04/26/23 08:30:00 PM,14.3042,72.891
280,04/26/23 08:45:00 PM,14.3039,72.718
281,04/26/23 09:00:00 PM,14.3036,72.545
282,04/26/23 09:15:00 PM,14.3068,72.545
283,04/26/23 09:30:00 PM,14.3065,72.372
284,04/26/23 09:45:00 PM,14.3078,72.199
285,04/26/23 10:00:00 PM,14.3106,72.028
286,04/26/23 10:15:00 PM,14.3071,71.856
287,04/26/23 10:30:00 PM,14.3055,71.856
288,04/26/23 10:45:00 PM,14.3084,71.683
289,04/26/23 11:00:00 PM,14.3064,71.512
290,04/26/23 11:15:00 PM,14.3048,71.512
291,04/26/23 11:30:00 PM,14.3012,71.339
292,04/26/23 11:45:00 PM,14.3012,71.339
293,04/27/23 12:00:00 AM,14.2961,71.168
294,04/27/23 12:15:00 AM,14.2977,71.168
295,04/27/23 12:30:00 AM,14.2940,70.995
296,04/27/23 12:45:00 AM,14.2904,70.824
297,04/27/23 01:00:00 AM,14.2888,70.824
298,04/27/23 01:15:00 AM,14.2869,70.651
299,04/27/23 01:30:00 AM,14.2849,70.480
300,04/27/23 01:45:00 AM,14.2833,70.480
301,04/27/23 02:00:00 AM,14.2813,70.308
302,04/27/23 02:15:00 AM,14.2797,70.308
303,04/27/23 02:30:00 AM,14.2797,70.308
304,04/27/23 02:45:00 AM,14.2765,70.308
305,04/27/23 03:00:00 AM,14.2749,70.308
306,04/27/23 03:15:00 AM,14.2749,70.308
307,04/27/23 03:30:00 AM,14.2717,70.308
308,04/27/23 03:45:00 AM,14.2733,70.308
309,04/27/23 04:00:00 AM,14.2701,70.308
310,04/27/23 04:15:00 AM,14.2668,70.308
311,04/27/23 04:30:00 AM,14.2701,70.308
312,04/27/23 04:45:00 AM,14.2684,70.308
313,04/27/23 05:00:00 AM,14.2701,70.308
314,04/27/23 05:15:00 AM,14.2684,70.308
315,04/27/23 05:30:00 AM,14.2717,70.308
316,04/27/23 05:45:00 AM,14.2713,70.137
317,04/27/23 06:00:00 AM,14.2746,70.137
318,04/27/23 06:15:00 AM,14.2746,70.137
319,04/27/23 06:30:00 AM,14.2762,70.137
320,04/27/23 06:45:00 AM,14.2762,70.137
321,04/27/23 07:00:00 AM,14.2826,70.137
322,04/27/23 07:15:00 AM,14.2842,70.137
323,04/27/23 07:30:00 AM,14.2858,70.137
324,04/27/23 07:45:00 AM,14.2881,70.480
325,04/27/23 08:00:00 AM,14.2827,70.995
326,04/27/23 08:15:00 AM,14.2893,71.856
327,04/27/23 08:30:00 AM,14.2919,72.372
328,04/27/23 08:45:00 AM,14.2907,72.545
329,04/27/23 09:00:00 AM,14.2945,72.891
330,04/27/23 09:15:00 AM,14.2965,73.062
331,04/27/23 09:30:00 AM,14.2952,73.234
332,04/27/23 09:45:00 AM,14.2974,73.580
333,04/27/23 10:00:00 AM,14.3010,73.753
334,04/27/23 10:15:00 AM,14.2981,73.926
335,04/27/23 10:30:00 AM,14.3003,74.271
336,04/27/23 10:45:00 AM,14.2980,74.791
337,04/27/23 11:00:00 AM,14.2985,75.139
338,04/27/23 11:15:00 AM,14.2969,75.139
339,04/27/23 11:30:00 AM,14.2959,75.484
340,04/27/23 11:45:00 AM,14.2923,76.181
341,04/27/23 12:00:00 PM,14.2907,77.225
342,04/27/23 12:15:00 PM,14.2891,78.274
343,04/27/23 12:30:00 PM,14.2885,78.975
344,04/27/23 12:45:00 PM,14.2890,79.326
345,04/27/23 01:00:00 PM,14.2855,79.151
346,04/27/23 01:15:00 PM,14.2836,78.975
347,04/27/23 01:30:00 PM,14.2766,78.624
348,04/27/23 01:45:00 PM,14.2778,78.274
349,04/27/23 02:00:00 PM,14.2745,78.274
350,04/27/23 02:15:00 PM,14.2729,78.274
351,04/27/23 02:30:00 PM,14.2700,78.449
352,04/27/23 02:45:00 PM,14.2713,78.274
353,04/27/23 03:00:00 PM,14.2659,77.923
354,04/27/23 03:15:00 PM,14.2649,78.274
355,04/27/23 03:30:00 PM,14.2649,78.274
356,04/27/23 03:45:00 PM,14.2643,77.923
357,04/27/23 04:00:00 PM,14.2632,77.225
358,04/27/23 04:15:00 PM,14.2621,76.528
359,04/27/23 04:30:00 PM,14.2642,75.832
360,04/27/23 04:45:00 PM,14.2614,75.139
361,04/27/23 05:00:00 PM,14.2621,74.619
362,04/27/23 05:15:00 PM,14.2616,74.271
363,04/27/23 05:30:00 PM,14.2655,73.753
364,04/27/23 05:45:00 PM,14.2648,73.407
365,04/27/23 06:00:00 PM,14.2707,73.062
366,04/27/23 06:15:00 PM,14.2703,72.891
367,04/27/23 06:30:00 PM,14.2700,72.718
368,04/27/23 06:45:00 PM,14.2713,72.545
369,04/27/23 07:00:00 PM,14.2774,72.372
370,04/27/23 07:15:00 PM,14.2755,72.199
371,04/27/23 07:30:00 PM,14.2768,72.028
372,04/27/23 07:45:00 PM,14.2797,71.856
373,04/27/23 08:00:00 PM,14.2853,71.512
374,04/27/23 08:15:00 PM,14.2848,71.168
375,04/27/23 08:30:00 PM,14.2872,70.824
376,04/27/23 08:45:00 PM,14.2917,70.651
377,04/27/23 09:00:00 PM,14.2946,70.480
378,04/27/23 09:15:00 PM,14.2943,70.308
379,04/27/23 09:30:00 PM,14.2968,69.964
380,04/27/23 09:45:00 PM,14.2929,69.622
381,04/27/23 10:00:00 PM,14.2925,69.449
382,04/27/23 10:15:00 PM,14.2900,69.793
383,04/27/23 10:30:00 PM,14.2903,69.964
384,04/27/23 10:45:00 PM,14.2887,69.964
385,04/27/23 11:00:00 PM,14.2919,69.964
386,04/27/23 11:15:00 PM,14.2919,69.964
387,04/27/23 11:30:00 PM,14.2887,69.964
388,04/27/23 11:45:00 PM,14.2807,69.964
389,04/28/23 12:00:00 AM,14.2839,69.964
390,04/28/23 12:15:00 AM,14.2839,69.964
391,04/28/23 12:30:00 AM,14.2823,69.964
392,04/28/23 12:45:00 AM,14.2787,69.793
393,04/28/23 01:00:00 AM,14.2755,69.793
394,04/28/23 01:15:00 AM,14.2735,69.622
395,04/28/23 01:30:00 AM,14.2714,69.449
396,04/28/23 01:45:00 AM,14.2663,69.278
397,04/28/23 02:00:00 AM,14.2659,69.107
398,04/28/23 02:15:00 AM,14.2639,68.934
399,04/28/23 02:30:00 AM,14.2655,68.934
400,04/28/23 02:45:00 AM,14.2603,68.763
401,04/28/23 03:00:00 AM,14.2587,68.763
402,04/28/23 03:15:00 AM,14.2632,68.592
403,04/28/23 03:30:00 AM,14.2584,68.592
404,04/28/23 03:45:00 AM,14.2632,68.592
405,04/28/23 04:00:00 AM,14.2648,68.592
406,04/28/23 04:15:00 AM,14.2632,68.592
407,04/28/23 04:30:00 AM,14.2645,68.421
408,04/28/23 04:45:00 AM,14.2661,68.421
409,04/28/23 05:00:00 AM,14.2672,68.248
410,04/28/23 05:15:00 AM,14.2688,68.248
411,04/28/23 05:30:00 AM,14.2701,68.077
412,04/28/23 05:45:00 AM,14.2685,68.077
413,04/28/23 06:00:00 AM,14.2685,68.077
414,04/28/23 06:15:00 AM,14.2697,67.906
415,04/28/23 06:30:00 AM,14.2746,67.906
416,04/28/23 06:45:00 AM,14.2774,67.735
417,04/28/23 07:00:00 AM,14.2826,67.906
418,04/28/23 07:15:00 AM,14.2891,67.906
419,04/28/23 07:30:00 AM,14.2898,68.248
420,04/28/23 07:45:00 AM,14.2906,68.592
421,04/28/23 08:00:00 AM,14.2930,68.934
422,04/28/23 08:15:00 AM,14.2911,69.622
423,04/28/23 08:30:00 AM,14.2926,70.308
424,04/28/23 08:45:00 AM,14.2969,70.824
425,04/28/23 09:00:00 AM,14.2951,71.512
426,04/28/23 09:15:00 AM,14.2948,72.199
427,04/28/23 09:30:00 AM,14.2984,73.234
428,04/28/23 09:45:00 AM,14.2977,74.619
429,04/28/23 10:00:00 AM,14.3033,76.006
430,04/28/23 10:15:00 AM,14.3074,76.528
431,04/28/23 10:30:00 AM,14.3064,76.876
432,04/28/23 10:45:00 AM,14.3067,77.050
433,04/28/23 11:00:00 AM,14.3077,77.749
434,04/28/23 11:15:00 AM,14.3042,78.624
435,04/28/23 11:30:00 AM,14.3055,79.502
436,04/28/23 11:45:00 AM,14.3032,80.206
437,04/28/23 12:00:00 PM,14.3055,80.735
438,04/28/23 12:15:00 PM,14.3055,80.735
439,04/28/23 12:30:00 PM,14.3043,81.090
440,04/28/23 12:45:00 PM,14.2974,81.975
441,04/28/23 01:00:00 PM,14.2978,82.330
442,04/28/23 01:15:00 PM,14.2927,82.152
443,04/28/23 01:30:00 PM,14.2943,82.152
444,04/28/23 01:45:00 PM,14.2926,81.975
445,04/28/23 02:00:00 PM,14.2856,81.621
446,04/28/23 02:15:00 PM,14.2865,82.330
447,04/28/23 02:30:00 PM,14.2843,83.221
448,04/28/23 02:45:00 PM,14.2853,84.115
449,04/28/23 03:00:00 PM,14.2859,84.654
450,04/28/23 03:15:00 PM,14.2845,84.834
451,04/28/23 03:30:00 PM,14.2849,85.374
452,04/28/23 03:45:00 PM,14.2855,85.915
453,04/28/23 04:00:00 PM,14.2849,85.374
454,04/28/23 04:15:00 PM,14.2824,84.474
455,04/28/23 04:30:00 PM,14.2813,83.399
456,04/28/23 04:45:00 PM,14.2839,82.864
457,04/28/23 05:00:00 PM,14.2827,83.221
458,04/28/23 05:15:00 PM,14.2874,83.043
459,04/28/23 05:30:00 PM,14.2911,82.152
460,04/28/23 05:45:00 PM,14.2930,81.090
461,04/28/23 06:00:00 PM,14.2984,80.206
462,04/28/23 06:15:00 PM,14.3006,79.502
463,04/28/23 06:30:00 PM,14.2977,78.624
464,04/28/23 06:45:00 PM,14.3014,77.923
465,04/28/23 07:00:00 PM,14.3023,77.400
466,04/28/23 07:15:00 PM,14.3048,76.876
467,04/28/23 07:30:00 PM,14.3039,76.354
468,04/28/23 07:45:00 PM,14.3059,75.659
469,04/28/23 08:00:00 PM,14.3077,74.791
470,04/28/23 08:15:00 PM,14.3094,73.926
471,04/28/23 08:30:00 PM,14.3094,73.062
472,04/28/23 08:45:00 PM,14.3116,72.545
473,04/28/23 09:00:00 PM,14.3120,72.718
474,04/28/23 09:15:00 PM,14.3139,72.891
475,04/28/23 09:30:00 PM,14.3155,72.891
476,04/28/23 09:45:00 PM,14.3155,72.891
477,04/28/23 10:00:00 PM,14.3184,72.718
478,04/28/23 10:15:00 PM,14.3181,72.545
479,04/28/23 10:30:00 PM,14.3162,72.372
480,04/28/23 10:45:00 PM,14.3174,72.199
481,04/28/23 11:00:00 PM,14.3155,72.028
482,04/28/23 11:15:00 PM,14.3123,72.028
483,04/28/23 11:30:00 PM,14.3087,71.856
484,04/28/23 11:45:00 PM,14.3084,71.683
485,04/29/23 12:00:00 AM,14.3096,71.512
486,04/29/23 12:15:00 AM,14.3045,71.339
487,04/29/23 12:30:00 AM,14.3041,71.168
488,04/29/23 12:45:00 AM,14.3038,70.995
489,04/29/23 01:00:00 AM,14.3035,70.824
490,04/29/23 01:15:00 AM,14.3035,70.824
491,04/29/23 01:30:00 AM,14.3001,70.824
492,04/29/23 01:45:00 AM,14.2969,70.824
493,04/29/23 02:00:00 AM,14.2954,70.824
494,04/29/23 02:15:00 AM,14.2954,70.824
495,04/29/23 02:30:00 AM,14.2985,70.824
496,04/29/23 02:45:00 AM,14.2985,70.824
497,04/29/23 03:00:00 AM,14.3001,70.824
498,04/29/23 03:15:00 AM,14.2969,70.824
499,04/29/23 03:30:00 AM,14.3001,70.824
500,04/29/23 03:45:00 AM,14.2999,70.651
501,04/29/23 04:00:00 AM,14.2999,70.651
502,04/29/23 04:15:00 AM,14.3030,70.651
503,04/29/23 04:30:00 AM,14.3030,70.651
504,04/29/23 04:45:00 AM,14.3030,70.651
505,04/29/23 05:00:00 AM,14.3046,70.651
506,04/29/23 05:15:00 AM,14.3030,70.651
507,04/29/23 05:30:00 AM,14.3043,70.480
508,04/29/23 05:45:00 AM,14.3059,70.480
509,04/29/23 06:00:00 AM,14.3091,70.480
510,04/29/23 06:15:00 AM,14.3123,70.480
511,04/29/23 06:30:00 AM,14.3141,70.480
512,04/29/23 06:45:00 AM,14.3136,70.308
513,04/29/23 07:00:00 AM,14.3186,70.308
514,04/29/23 07:15:00 AM,14.3218,70.308
515,04/29/23 07:30:00 AM,14.3236,70.480
516,04/29/23 07:45:00 AM,14.3273,70.651
517,04/29/23 08:00:00 AM,14.3277,70.824
518,04/29/23 08:15:00 AM,14.3264,70.995
519,04/29/23 08:30:00 AM,14.3267,71.168
520,04/29/23 08:45:00 AM,14.3245,71.683
521,04/29/23 09:00:00 AM,14.3274,72.372
522,04/29/23 09:15:00 AM,14.3300,72.891
523,04/29/23 09:30:00 AM,14.3326,73.407
524,04/29/23 09:45:00 AM,14.3307,74.098
525,04/29/23 10:00:00 AM,14.3335,74.791
526,04/29/23 10:15:00 AM,14.3377,75.312
527,04/29/23 10:30:00 AM,14.3357,76.006
528,04/29/23 10:45:00 AM,14.3303,76.703
529,04/29/23 11:00:00 AM,14.3349,77.574
530,04/29/23 11:15:00 AM,14.3360,78.274
